Upper middle income,UMC,"Received payments for agricultural products in the past year, male (% age 15+) [w2]",WP15184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94167,,
Upper middle income,UMC,"Received wages in the past year, female (% age 15+) [w2]",WP14944.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.36696,,
Upper middle income,UMC,"Received wages in the past year, male (% age 15+) [w2]",WP14944.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92411,,
Upper middle income,UMC,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,31.20998917,,,,,29.39423938,,,,,27.84004864,,,,,25.97384066,,,,,24.23115675,,,,,21.95884714,,,,,19.68973581,,,,,17.53590259,
Upper middle income,UMC,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,32.43427789,,,,,30.68171456,,,,,28.9861131,,,,,27.39225673,,,,,25.45390639,,,,,23.04564229,,,,,20.61593607,,,,,18.34359358,
Upper middle income,UMC,"Saved any money in the past year, female (% age 15+)",WP11645.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.18493,,,,,
Upper middle income,UMC,"Saved any money in the past year, female (% age 15+) [w2]",WP14914_6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13696,,
Upper middle income,UMC,"Saved any money in the past year, male (% age 15+)",WP11645.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.97144,,,,,
Upper middle income,UMC,"Saved any money in the past year, male (% age 15+) [w2]",WP14914_6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.17301,,
Upper middle income,UMC,"Saved at a financial institution, female (% age 15+) [ts]",WP_time_04.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.33072,,,31.0548,,
Upper middle income,UMC,"Saved at a financial institution, male (% age 15+) [ts]",WP_time_04.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82628,,,33.37159,,
Upper middle income,UMC,"Saved for education or school fees, female (% age 15+) [w2]",WP15164.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19368,,
Upper middle income,UMC,"Saved for education or school fees, male (% age 15+) [w2]",WP15164.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54788,,
Upper middle income,UMC,"Saved for emergencies, female (% age 15+) [w1]",WP11647.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46402,,,,,
Upper middle income,UMC,"Saved for emergencies, male (% age 15+) [w1]",WP11647.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82923,,,,,
Upper middle income,UMC,"Saved for future expenses, female (% age 15+) [w1]",WP11646.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.42536,,,,,
Upper middle income,UMC,"Saved for future expenses, male (% age 15+) [w1]",WP11646.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.32572,,,,,
Upper middle income,UMC,"Saved for old age, female (% age 15+) [w2]",WP14912.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23102,,
Upper middle income,UMC,"Saved for old age, male (% age 15+) [w2]",WP14912.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95624,,
Upper middle income,UMC,"Saved to start, operate, or expand a farm or business, female (% age 15+) [w2]",WP14911.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.74725,,
Upper middle income,UMC,"Saved to start, operate, or expand a farm or business, male (% age 15+) [w2]",WP14911.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.45401,,
Upper middle income,UMC,"Saved using a savings club or a person outside the family, female (% age 15+) [ts]",WP_time_05.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.093365,,,4.833387,,
Upper middle income,UMC,"Saved using a savings club or a person outside the family, male (% age 15+) [ts]",WP_time_05.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.109231,,,4.962038,,
Upper middle income,UMC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.80309999,0.801289976,0.798560023,0.79527998,0.792259991,0.850830019,0.881690025,0.888909996,0.887660027,0.883369982,0.885839999,0.883660018,0.875370026,0.871619999,0.876739979,0.88023001,0.902830005,0.90854001,0.915899992,0.921899974,0.93028003,0.935370028,0.942740023,0.945389986,0.950290024,0.957949996,0.964259982,0.969780028,0.97398001,0.978250027,0.979399979,0.982770026,0.980499983,0.981060028,0.984220028,0.983269989,0.982410014,0.980639994,0.977349997,0.977519989,0.972500026,0.966350019,0.969600022,0.972540021,0.975839972,,
Upper middle income,UMC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.8125,0.808449984,0.804419994,0.800180018,0.800670028,0.844609976,0.862709999,0.865679979,0.869189978,0.872089982,0.871200025,0.864839971,0.860870004,0.862209976,0.867449999,0.864380002,0.886669993,0.895560026,0.901979983,0.909319997,0.916149974,0.922559977,0.930209994,0.933920026,0.94471997,0.952790022,0.958760023,0.963320017,0.968900025,0.973420024,0.977649987,0.980139971,0.980419993,0.984019995,0.9903,0.995670021,0.998239994,1.001150012,1.001780033,1.004320025,0.993700027,0.991079986,0.993139982,0.997950017,1.00067997,,
Upper middle income,UMC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,93.07115936,92.88596344,93.86306,97.77027893,99.78141785,105.4400177,107.7347717,105.9087067,102.7166901,102.6055679,103.4240799,103.7691116,103.1058731,102.3967667,103.4554825,105.8696594,111.6571121,111.8562164,113.5037613,114.0645523,114.9006119,113.3218307,112.5975494,111.1818466,109.8586731,110.4341965,108.6157074,106.1343231,107.5042038,107.388237,107.1575089,108.1183167,109.7006989,111.0503006,107.7782364,104.3925781,105.454483,107.7582397,109.5341263,109.9138412,108.1016235,107.9387894,107.5067215,106.4980087,104.1228714,,
Upper middle income,UMC,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,85.67415619,89.06999207,,,,,92.93063354,92.45178223,91.55422211,90.70507813,90.25332642,90.01094818,91.70153046,93.31481934,93.75962067,94.43350983,96.67742157,96.41509247,96.70574188,94.88739777,94.25852203,94.56507111,94.89073181,94.88466644,94.77471161,94.69940948,94.63189697,94.14565277,94.18306732,,
Upper middle income,UMC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,115.8902283,115.9198608,117.5404816,122.9388428,125.9451828,123.9255981,122.1911163,119.1438599,115.716713,116.1521988,116.7529373,117.4303818,117.7854996,117.4790573,118.0006409,120.2753983,123.6746597,123.1162262,123.9263229,123.7283478,123.5121536,121.1521683,119.4358826,117.6046295,115.6048508,115.2821732,112.6418304,109.4420319,110.3765488,109.7759018,109.4108963,110.0133438,111.8827286,113.1945724,109.5066833,106.1686707,107.3422012,109.8858795,112.0724106,112.4413681,111.1590424,111.6978378,110.8774414,109.5046692,106.7008514,,
Upper middle income,UMC,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71433258,94.33969116,,,,,96.59597778,95.81905365,94.63703156,93.1566391,92.17151642,91.49259949,92.81001282,94.10421753,94.51438141,95.2332077,97.63195038,97.43608093,97.52375031,95.18192291,94.44333649,94.7488327,95.27881622,95.10736847,95.15151215,95.33862305,95.06739044,94.88189697,94.86591339,,
Upper middle income,UMC,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,0.842830002,0.83020997,0.821730018,0.814840019,0.824509978,0.829999983,0.81923002,0.818270028,0.83385998,0.851670027,0.844969988,0.832440019,0.837260008,0.849510014,0.855620027,0.83829999,0.861400008,0.87559998,0.879989982,0.889039993,0.892870009,0.902040005,0.911029994,0.917370021,0.938239992,0.947740018,0.954039991,0.957819998,0.965979993,0.971930027,0.979849994,0.981419981,0.984759986,0.991450012,1.001760006,1.012629986,1.01849997,1.02572,1.029760003,1.03441,1.016839981,1.017680049,1.018949986,1.024860024,1.02718997,,
Upper middle income,UMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,35.85615158,39.81156921,43.62377167,46.43806839,46.69375992,47.65581894,51.21154022,52.1604805,51.21210861,53.99588013,50.20040894,47.38066101,44.33602905,43.11507034,43.20233917,39.50111008,45.74552917,47.70013046,49.05747986,49.99898911,50.73363876,52.66218185,55.19467163,57.4471817,59.63618851,62.5428009,65.59645081,67.31923676,69.07063293,70.25250244,70.65564728,70.77188873,71.02388,71.43805695,72.71826172,74.04389191,76.05815887,78.79653168,81.80396271,84.53063202,86.69660187,89.13654327,90.83930206,94.77819061,94.42687988,,
Upper middle income,UMC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5881958,66.55597687,67.83685303,69.23551941,69.546875,70.18206024,71.47398376,72.87976074,72.60964203,72.83246613,72.96734619,73.71914673,74.80866241,76.03445435,76.44902039,78.32493591,80.62069702,,
Upper middle income,UMC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,42.54251099,47.95360184,53.08792877,56.99007034,56.63219833,57.41666031,62.51208878,63.74449158,61.41588974,63.40008926,59.41056824,56.91802979,52.95363998,50.75263977,50.49248886,47.12041855,53.10602951,54.47681046,55.7480011,56.23942184,56.8205719,58.38130188,60.58460999,62.62171173,63.56158829,65.99143982,68.75657654,70.28404999,71.50321198,72.28122711,72.10830688,72.11177063,72.12323761,72.05384064,72.59069061,73.12042236,74.67671204,76.82035828,79.43965912,81.71901703,85.26062012,87.587883,89.14962006,92.47897339,91.92778015,,
Upper middle income,UMC,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6912384,69.82276154,70.57403564,71.39001465,70.77165985,70.53635406,70.87277985,71.19526672,70.50719452,70.33722687,70.15942383,70.83191681,71.96035767,73.03785706,73.45698547,75.26076508,77.43615723,,
Upper middle income,UMC,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,,,0.973280013,0.966809988,0.952639997,0.941529989,0.94641,0.948119998,0.92711997,0.923910022,0.90121001,0.903620005,0.910719991,0.917670012,0.902209997,0.879419982,0.879679978,0.873000026,0.879840016,0.883859992,0.888960004,0.905480027,0.920710027,0.919170022,0.933610022,0.940940022,0.966340005,0.990740001,1.016070008,1.034759998,1.03489995,1.051169991,1.056010008,1.07833004,1.086799979,1.105489969,1.137539983,1.162220001,1.166679978,1.174649954,1.182559967,1.183290005,1.185600042,1.182189941,,
Upper middle income,UMC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,6.593689919,6.981450081,7.486330032,7.765910149,8.007610321,8.222290039,8.49435997,8.651069641,8.777569771,9.032640457,9.08810997,9.565629959,9.689080238,9.398610115,9.335229874,9.176980019,9.139389992,9.184659958,9.307069778,9.398770332,9.595600128,10.21895981,11.32258987,11.95639038,13.4154501,14.4231596,16.05711937,17.61154938,19.91897964,22.49407005,24.9699192,26.81094933,28.27416992,29.8273201,31.22694016,32.60026169,34.00875854,35.70404053,37.34421158,39.54143143,42.17964172,47.6520195,,
Upper middle income,UMC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,6.774700165,7.221159935,7.858479977,8.248189926,8.461030006,8.67220974,9.162110329,9.36357975,9.739709854,9.996040344,9.979000092,10.42378044,10.73925018,10.68721962,10.61203957,10.51204967,10.3875103,10.39155006,10.4695797,10.37985992,10.42199993,11.11760044,12.12771988,12.70689964,13.88269997,14.55797958,15.80313969,17.01999092,19.24721909,21.39911079,23.64563942,24.86329079,26.01596069,26.98101044,27.45124054,28.04994965,29.14999962,30.39543915,31.57914925,33.41661835,35.57648849,40.30809021,,
Upper middle income,UMC,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,44.77138138,44.40726089,44.16685104,43.9690094,44.26475906,44.4249382,44.09402847,44.03450012,44.47700119,45.02090073,44.85752106,44.53213882,44.70014191,45.06715012,45.23323059,44.69503021,45.31814957,45.67610931,45.76005173,45.98797989,46.08102036,46.33700943,46.60287857,46.7887001,47.35327148,47.6043396,47.77600861,47.8678894,48.0587883,48.20909119,48.31290817,48.3069191,48.31464005,48.35226822,48.54127121,48.74399185,48.84519958,48.89305115,48.92348862,48.99626923,48.53879166,48.51427078,48.52954102,48.60205841,48.62723923,,
Upper middle income,UMC,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,47.23783112,48.19292831,48.32807922,48.34347153,48.97682953,49.72256088,50.16046143,49.45434189,51.01623154,51.09547043,51.1479187,51.20869827,51.68151855,51.99887848,52.18861008,52.41740036,52.67668915,52.97560883,53.43033981,54.08430862,55.62039185,57.17613983,55.71686935,56.14413834,56.19831085,56.44382095,56.41394043,56.61462021,55.51686859,54.35691833,54.88761902,55.37905121,55.70935059,55.85673141,56.17126846,56.5257988,56.91313934,,
Upper middle income,UMC,"Self-employed, female (% of female employment)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Self-employed, male (% of male employment)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Sent domestic remittances in the past year, female (% age 15+) [w2]",WP14928.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.03578,,
Upper middle income,UMC,"Sent domestic remittances in the past year, male (% age 15+) [w2]",WP14928.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80781,,
Upper middle income,UMC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.061781973,,,,,1.061642379,,,,,1.061340842,,,,,1.059061131,,,,,1.059825514,,,,,1.07091518,,,1.080274363,,1.08514328,,,,,1.095104237,,,,,1.099714342,,,,,1.103166621,1.102288966,1.101377088,1.09998949,1.099229206,1.098634492,1.097722699,1.099407522,1.096068179,
Upper middle income,UMC,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.17163743,37.67039592,37.75498215,38.7286172,39.05906827,39.85966463,39.63900304,39.80795308,38.90886864,39.92286761,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.818356099,,,,,7.424403493,,,,,6.391770266,,6.052627282,,,5.66831848,
Upper middle income,UMC,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.23358076,,,,,47.71451261,,,,,44.49606244,,43.24863503,,,41.54999774,
Upper middle income,UMC,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43589744,10.5952381,10.3,10.23529412,9.803921569,9.235294118,8.764705882,8.568627451,8.431372549,8.365384615,8.101923077,8,7.853846154,7.701923077
Upper middle income,UMC,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35897436,10.47619048,10.18,10.11764706,9.68627451,9.117647059,8.647058824,8.450980392,8.31372549,8.25,7.986538462,7.884615385,7.738461538,7.586538462
Upper middle income,UMC,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,41.04721832,40.72154999,40.47066879,40.87099075,41.05887985,41.14871979,40.67261887,40.48997116,40.24263,39.88074875,39.80897903,40.06679916,39.6949501,39.63460922,39.4028511,38.66296005,39.70869064,40.86108017,41.82627869,42.78279877,43.50500107,44.05096817,44.14477158,45.18386841,43.86968994,43.31211853,43.60612869,44.03202057,44.41571045,44.89850998,45.88587189,45.80104065,45.3950386,45.12242889,44.6205101,,,
Upper middle income,UMC,"Time required to start up a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.55128205,53.79761905,64.95,59.2254902,55.68627451,50.87254902,46.68627451,45.56862745,43.92156863,43.28846154,32.18846154,29.85769231,29.58269231,29.94423077
Upper middle income,UMC,"Time required to start up a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.47435897,53.67857143,64.83,59.10784314,55.56862745,50.75490196,46.56862745,45.45098039,43.80392157,43.17307692,32.07307692,29.74230769,29.46730769,29.82884615
Upper middle income,UMC,"Time-related underemployment, female (% of employment)",SL.EMP.UNDR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Time-related underemployment, male (% of employment)",SL.EMP.UNDR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.379216507,5.783117332,5.758873707,5.917560524,6.245719922,6.463157225,6.630023435,7.189702984,7.337478058,6.983143736,6.751433122,6.7711261,6.770842567,6.565474832,6.173608646,5.95717671,5.567818378,5.787355076,6.005065025,5.78121728,5.667600119,5.613658038,5.637481635,5.509709641,5.696909251,6.076846714
Upper middle income,UMC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66881789,6.072032337,6.016656763,6.202151229,6.538384295,6.71309209,6.677256,7.168397054,7.278935478,7.026694479,6.875503971,6.861697705,6.798387216,6.551438189,6.155692143,5.89898983,5.575752587,5.845501121,6.194264591,5.956229584,5.8371696,5.819716722,5.818833617,5.910254883,6.034229293,6.324049484
Upper middle income,UMC,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.16122975,13.97701463,14.33848206,14.46108297,15.28993806,16.62760514,16.85550382,18.0985333,18.39267058,17.9891774,17.40627322,17.67070242,18.43713715,17.69222177,16.55649943,15.93769415,15.10468025,15.45988087,15.87932265,15.89031265,15.79649371,16.10114171,16.29980813,15.64508383,16.45403221,17.65881462
Upper middle income,UMC,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.03124573,12.46122377,12.44125185,12.66615211,13.24999397,14.10389993,14.17023283,15.49582844,15.58442531,15.27683845,14.97113951,14.97972381,15.49979496,14.76849727,13.9174895,13.62382103,13.06772408,13.51544325,14.14057786,13.94093228,13.80134524,14.09727452,14.18088049,14.49971833,14.8385479,15.59700443
Upper middle income,UMC,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.450166688,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Urban population, female (% of total)",SP.URB.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,18.23915659,,,,,20.07074236,,,,,21.60048965,,,,,23.50126856,,,,,25.28270032,,,,,27.56471376,,,,,29.84753824,,,,,32.00648546,
Upper middle income,UMC,"Urban population, male (% of total)",SP.URB.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,18.11657635,,,,,19.8533037,,,,,21.5733486,,,,,23.13263405,,,,,25.03223653,,,,,27.43079681,,,,,29.84678988,,,,,32.11401837,
Upper middle income,UMC,"Used a mobile phone to pay for school fees, female (% age 15+) [w2]",WP15172_4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3897406,,
Upper middle income,UMC,"Used a mobile phone to pay for school fees, male (% age 15+) [w2]",WP15172_4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6653162,,
Upper middle income,UMC,"Used an account at a financial institution for business purposes, female (% age 15+) [w1]",WP11625.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.768379,,,,,
Upper middle income,UMC,"Used an account at a financial institution for business purposes, male (% age 15+) [w1]",WP11625.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.285152,,,,,
Upper middle income,UMC,"Used an account at a financial institution to pay for school fees, female (% age 15+) [w2]",WP15172_3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.058285,,
Upper middle income,UMC,"Used an account at a financial institution to pay for school fees, male (% age 15+) [w2]",WP15172_3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.421928,,
Upper middle income,UMC,"Used an account at a financial institution to pay utility bills, female (% age 15+) [w2]",WP14940_3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14792,,
Upper middle income,UMC,"Used an account at a financial institution to pay utility bills, male (% age 15+) [w2]",WP14940_3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52989,,
Upper middle income,UMC,"Used an account at a financial institution to receive government transfers, female (% age 15+) [w1]",WP11635.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.948242,,,,,
Upper middle income,UMC,"Used an account at a financial institution to receive government transfers, male (% age 15+) [w1]",WP11635.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02554,,,,,
Upper middle income,UMC,"Used an account at a financial institution to receive remittances, female (% age 15+) [w1]",WP11636.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.546863,,,,,
Upper middle income,UMC,"Used an account at a financial institution to receive remittances, male (% age 15+) [w1]",WP11636.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.255632,,,,,
Upper middle income,UMC,"Used an account at a financial institution to receive wages, female (% age 15+) [w1]",WP11634.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13184,,,,,
Upper middle income,UMC,"Used an account at a financial institution to receive wages, male (% age 15+) [w1]",WP11634.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87033,,,,,
Upper middle income,UMC,"Used an account at a financial institution to send remittances, female (% age 15+) [w1]",WP11637.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.354639,,,,,
Upper middle income,UMC,"Used an account at a financial institution to send remittances, male (% age 15+) [w1]",WP11637.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.458718,,,,,
Upper middle income,UMC,"Used an account to make a transaction through a mobile phone, female (% age 15+) [w2]",WP15161_1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20052,,
Upper middle income,UMC,"Used an account to make a transaction through a mobile phone, male (% age 15+) [w2]",WP15161_1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26837,,
Upper middle income,UMC,"Used an account to receive government transfers, female (% age 15+) [w2]",WP15177_3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.935415,,
